Id,OpenTime,Open,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,NumberOfTrades,TakerBuyBaseAssetVolume,TakerBuyQuoteAssetVolume,Unused
671,1560816000000,9312.13,9336.36,8950.00,9081.55,51554.57,1560902399999,470271954.30,449730,28057.05,255972426.13,
672,1560902400000,9081.97,9304.00,8960.00,9255.49,32147.71,1560988799999,293748062.67,306202,17533.23,160303572.02,
673,1560988800000,9253.76,9590.00,9175.20,9517.12,34556.05,1561075199999,323621848.20,350662,18032.19,168891671.53,
674,1561075200000,9518.06,10174.99,9518.06,10159.86,50484.42,1561161599999,494783687.99,474344,28305.73,277616242.77,
675,1561161600000,10159.86,11160.00,9921.72,10729.50,104169.45,1561247999999,1112069567.64,923334,55336.62,590676435.79,
676,1561248000000,10729.00,11392.64,10555.18,10906.07,57445.32,1561334399999,625330374.75,557935,30129.80,327919162.55,
677,1561334400000,10905.95,11143.63,10620.80,11056.59,43101.05,1561420799999,469746663.94,440335,22674.41,247193774.35,
678,1561420800000,11056.59,11850.00,11026.00,11820.86,61276.69,1561507199999,697773986.27,597798,32838.34,373915513.28,
679,1561507200000,11821.28,13970.00,11741.00,13093.80,155930.15,1561593599999,1996178374.59,1355074,76046.06,973444882.22,
680,1561593600000,13098.38,13478.04,10525.10,11329.99,173894.82,1561679999999,2058443849.31,1357233,80442.12,951733425.61,
681,1561680000000,11329.99,12480.00,10982.88,12400.63,95795.20,1561766399999,1129888341.32,883116,48847.11,576552254.92,
682,1561766400000,12407.06,12441.54,11475.02,11903.13,69642.07,1561852799999,829011822.24,732073,36061.46,429403585.75,
683,1561852800000,11903.13,12180.00,10766.03,10854.10,84512.53,1561939199999,971151050.90,711267,42697.44,492370966.32,
684,1561939200000,10854.10,11282.28,10030.00,10624.93,90962.27,1562025599999,972343281.86,757458,44210.99,473020897.41,
685,1562025600000,10624.90,10938.75,9727.00,10842.85,109561.04,1562111999999,1128353804.80,870148,54998.50,566863180.55,
686,1562112000000,10844.98,11991.89,10841.04,11940.00,96815.90,1562198399999,1097804642.76,814754,49613.62,561585673.87,
687,1562198400000,11940.00,12000.00,11055.00,11145.67,66512.22,1562284799999,775818897.39,643867,33626.85,392411806.43,
688,1562284800000,11145.67,11406.83,10796.44,10970.73,63534.35,1562371199999,705853649.03,564857,32306.91,359142813.99,
689,1562371200000,10982.41,11665.00,10964.51,11256.49,51469.50,1562457599999,585001376.16,470692,25601.99,291096287.94,
690,1562457600000,11256.45,11538.00,11094.37,11406.24,38884.80,1562543999999,439439052.95,366769,22449.30,253820654.34,
691,1562544000000,11410.00,12338.03,11220.00,12238.60,52182.37,1562630399999,618530684.43,507860,27740.10,328709707.95,
692,1562630400000,12238.60,12794.73,12068.00,12543.41,78442.13,1562716799999,975986802.03,660273,40993.91,508388352.36,
693,1562716800000,12548.51,13147.08,11569.00,12108.37,109246.04,1562803199999,1369749939.97,899391,46964.76,588798251.12,
694,1562803200000,12108.11,12111.73,11000.00,11342.89,87506.46,1562889599999,1007356802.22,760057,43714.16,503407388.68,
695,1562889600000,11342.88,11885.00,11073.00,11757.22,56321.86,1562975999999,649824820.77,537561,30291.12,349517968.90,
696,1562976000000,11757.22,11799.98,10830.00,11355.76,54245.59,1563062399999,614050007.99,510305,26460.06,299649536.39,
697,1563062400000,11355.78,11452.00,10103.00,10174.18,72517.58,1563148799999,777646151.60,649043,35853.69,384643236.24,
698,1563148800000,10174.18,11100.00,9860.00,10838.72,81922.43,1563235199999,851028723.70,732206,41714.19,433767828.49,
699,1563235200000,10833.78,11028.00,9350.01,9439.59,97219.44,1563321599999,982462166.69,796646,47295.94,478852520.00,
700,1563321600000,9430.17,9957.00,9060.00,9667.92,84942.67,1563407999999,809555508.35,757742,43073.12,410754257.71,
701,1563408000000,9668.86,10788.00,9252.00,10627.16,80283.31,1563494399999,807822745.19,734821,42103.34,423743857.79,
702,1563494400000,10628.64,10769.71,10121.84,10504.29,56546.93,1563580799999,589931612.34,567735,29070.36,303508985.61,
703,1563580800000,10505.78,11068.99,10350.00,10740.23,47331.90,1563667199999,505569016.35,461660,25003.62,267188169.94,
704,1563667200000,10740.27,10817.90,10288.00,10589.45,38834.29,1563753599999,409661486.00,395452,20345.53,214610701.20,
705,1563753600000,10590.15,10683.16,10100.00,10340.31,40467.95,1563839999999,421016379.36,389565,19335.41,201324461.23,
706,1563840000000,10343.08,10343.97,9822.00,9864.91,47624.37,1563926399999,478441909.41,448147,24082.31,241965620.20,
707,1563926400000,9864.78,9937.00,9525.00,9763.28,43475.38,1564012799999,422534162.15,424762,21963.77,213526693.39,
708,1564012800000,9763.40,10175.00,9720.03,9879.87,37873.35,1564099199999,378938450.08,368176,19308.01,193241603.01,
709,1564099200000,9882.15,9889.98,9637.00,9824.00,27167.46,1564185599999,265108103.13,299935,14006.63,136688126.95,
710,1564185600000,9824.00,10188.66,9333.00,9476.52,43809.78,1564271999999,424932724.97,401418,21428.05,208090741.11,
711,1564272000000,9478.92,9594.99,9165.00,9541.54,29401.02,1564358399999,278537286.13,271327,17116.43,162267204.16,
712,1564358400000,9541.54,9729.00,9395.00,9507.64,29021.94,1564444799999,277497756.77,294468,16075.17,153791418.10,
713,1564444800000,9509.07,9714.28,9402.00,9574.21,32536.37,1564531199999,310867928.29,283961,17211.01,164621319.04,
714,1564531200000,9575.00,10109.80,9555.00,10080.53,39515.35,1564617599999,389690761.44,364212,21235.61,209506872.51,
715,1564617600000,10080.53,10467.86,9863.46,10374.99,41727.64,1564703999999,422156523.67,378062,22244.92,225207082.39,
716,1564704000000,10375.00,10670.00,10281.35,10523.75,42990.44,1564790399999,450323284.15,431322,22206.14,232638457.61,
717,1564790400000,10523.75,10904.77,10497.93,10816.86,33802.32,1564876799999,363852799.87,348893,18132.53,195125820.48,
718,1564876800000,10816.86,11040.00,10552.00,10929.23,39924.75,1564963199999,431793873.42,353721,22066.37,238959952.24,
719,1564963200000,10929.99,11937.52,10927.80,11828.80,65153.67,1565049599999,757976547.22,622610,33530.07,389969213.40,
720,1565049600000,11830.00,12330.70,11226.70,11481.69,76705.39,1565135999999,904119081.62,625827,37522.12,442937542.04,
721,1565136000000,11481.69,12141.17,11382.84,11975.03,69173.39,1565222399999,814597979.05,592916,36357.23,428496665.57,
722,1565222400000,11975.04,12060.00,11521.00,11999.77,51207.26,1565308799999,604389131.06,473584,27463.20,324785966.13,
723,1565308800000,11994.17,12045.68,11700.00,11879.99,39427.15,1565395199999,467011047.94,410902,20074.42,238009297.58,
724,1565395200000,11879.98,11985.00,11270.00,11309.31,42633.09,1565481599999,492217964.49,399237,17111.13,197997879.11,
725,1565481600000,11309.24,11600.00,11112.11,11549.97,26772.91,1565567999999,304862403.35,306234,15007.44,171032610.99,
726,1565568000000,11539.08,11577.89,11235.32,11396.08,17568.23,1565654399999,200325471.60,255966,9200.43,104948602.15,
727,1565654400000,11398.35,11456.16,10788.45,10892.71,33234.73,1565740799999,368994475.55,337834,13483.56,149693332.13,
728,1565740800000,10893.36,10897.48,9928.10,10050.37,54451.85,1565827199999,567724729.11,534507,26080.63,271971667.55,
729,1565827200000,10055.16,10460.00,9911.00,10293.93,38174.45,1565913599999,387705855.09,373368,19588.08,199059445.60,
730,1565913600000,10296.77,10536.03,9750.00,10331.54,51758.14,1565999999999,527258446.40,504740,25818.03,263301246.90,
731,1566000000000,10331.15,10465.14,10000.00,10216.02,29000.58,1566086399999,297776329.03,332795,14672.95,150792759.35,
732,1566086400000,10216.05,10500.00,10080.00,10306.78,24085.40,1566172799999,248508872.46,265705,12961.48,133774771.72,
733,1566172800000,10306.17,10930.00,10258.60,10915.54,37243.32,1566259199999,396233441.03,337022,20591.44,219085855.34,
734,1566259200000,10914.73,10949.96,10560.00,10760.51,32298.92,1566345599999,346664453.14,305065,16017.54,172082522.18,
735,1566345600000,10760.51,10804.13,9858.00,10142.57,47355.72,1566431999999,482889274.52,458814,21565.83,219533134.87,
736,1566432000000,10140.82,10242.00,9762.00,10099.88,34059.64,1566518399999,341371442.91,401148,17921.95,179746967.24,
737,1566518400000,10099.90,10445.00,10019.79,10389.55,27550.34,1566604799999,282732431.75,326866,14798.82,151926638.08,
738,1566604800000,10388.16,10419.42,9890.00,10134.35,27692.46,1566691199999,279962133.63,313227,13623.56,137726211.36,
739,1566691200000,10134.61,10333.00,9906.97,10142.69,26271.66,1566777599999,265132761.32,289956,12885.72,130202473.09,
740,1566777600000,10142.69,10604.00,10137.93,10372.25,41687.51,1566863999999,432249835.49,405316,22666.60,235202578.44,
741,1566864000000,10373.60,10391.08,10051.08,10185.05,28402.78,1566950399999,289340681.08,292888,13852.44,141207845.03,
742,1566950400000,10185.69,10299.00,9601.01,9721.00,42110.56,1567036799999,420034883.00,381293,19430.82,194055407.18,
743,1567036800000,9721.00,9724.00,9320.00,9498.44,35532.69,1567123199999,337838761.56,343887,17536.27,166811264.08,
744,1567123200000,9499.01,9696.00,9350.41,9584.54,26834.32,1567209599999,255854874.45,259270,14227.87,135696420.42,
745,1567209600000,9582.76,9684.51,9420.75,9587.47,17130.29,1567295999999,164116756.46,199188,8558.15,82010834.34,
746,1567296000000,9588.74,9830.00,9520.00,9724.98,19545.40,1567382399999,188513289.12,191324,11545.61,111464034.38,
747,1567382400000,9723.59,10450.00,9712.50,10340.00,44740.25,1567468799999,448462178.63,354155,25140.30,251933840.31,
748,1567468800000,10340.00,10773.00,10272.00,10615.28,47998.38,1567555199999,505617667.40,416076,24734.30,260488377.89,
749,1567555200000,10611.85,10799.00,10369.89,10567.02,43943.89,1567641599999,463526509.33,383457,22244.07,234731325.60,
750,1567641600000,10565.92,10900.00,10450.00,10564.49,33970.96,1567727999999,358861340.79,309846,16535.15,174901090.47,
751,1567728000000,10563.13,10905.87,10150.00,10298.73,58799.64,1567814399999,623662984.38,455334,29952.94,318275724.07,
752,1567814400000,10298.71,10558.00,10288.57,10455.88,27637.88,1567900799999,287851131.18,272011,14673.49,152825898.95,
753,1567900800000,10455.90,10592.50,10208.00,10381.18,23984.67,1567987199999,249900964.37,237752,10588.59,110370036.73,
754,1567987200000,10381.24,10480.00,10068.50,10303.12,39835.73,1568073599999,409724831.95,330459,18729.47,192814736.82,
755,1568073600000,10302.58,10384.99,9953.00,10098.15,28915.41,1568159999999,294323839.51,286763,13432.26,136876441.42,
756,1568160000000,10098.19,10293.00,9880.00,10158.33,31953.82,1568246399999,321637085.48,309120,16583.81,167086058.19,
757,1568246400000,10158.75,10448.81,10040.00,10415.01,34511.16,1568332799999,353390090.97,317881,18550.85,190066356.89,
758,1568332800000,10415.01,10439.00,10153.00,10342.06,30280.34,1568419199999,311632094.26,304947,16763.85,172561765.65,
759,1568419200000,10344.13,10419.99,10222.33,10335.02,23621.53,1568505599999,244063007.09,253929,13495.99,139491411.27,
760,1568505600000,10332.81,10360.00,10252.15,10302.01,18047.65,1568591999999,185853330.44,194733,8221.80,84690636.89,
761,1568592000000,10303.34,10355.00,10078.00,10251.31,28971.40,1568678399999,296325130.17,274368,13385.30,137008707.89,
762,1568678400000,10249.68,10275.00,10128.01,10187.82,22914.32,1568764799999,233944812.56,287483,11195.43,114314296.21,
763,1568764800000,10187.48,10258.02,10100.00,10156.99,24250.25,1568851199999,247024351.60,299466,11753.11,119777298.86,
764,1568851200000,10156.41,10325.00,9653.00,10244.29,44826.28,1568937599999,447676492.98,429727,22623.29,226404409.68,
765,1568937600000,10243.70,10281.00,10061.39,10168.59,25088.49,1569023999999,255205290.21,267032,12054.38,122687240.61,
766,1569024000000,10167.92,10176.70,9900.00,9986.39,20544.18,1569110399999,206034034.51,245439,9285.85,93152981.29,
767,1569110400000,9985.15,10089.00,9853.97,10028.87,22049.28,1569196799999,220133631.61,253713,11200.61,111864717.13,
768,1569196800000,10028.05,10049.99,9615.77,9702.25,31937.23,1569283199999,314390584.63,332817,14940.11,147108768.54,
769,1569283200000,9702.20,9794.99,7800.00,8493.14,94007.35,1569369599999,838996309.16,748712,42986.25,383608082.57,
770,1569369600000,8497.55,8730.00,8215.64,8430.05,60783.89,1569455999999,512437200.36,544806,30489.47,257118054.55,
771,1569456000000,8430.05,8465.99,7750.00,8063.73,67930.85,1569542399999,552794530.87,522062,33363.51,271728779.70,
772,1569542400000,8063.49,8265.00,7852.15,8177.91,43882.92,1569628799999,352800745.21,369518,23224.86,186790633.04,
773,1569628800000,8177.47,8315.00,8001.09,8198.81,34473.61,1569715199999,280672404.68,319113,18215.04,148326185.32,
774,1569715200000,8199.38,8229.13,7890.00,8043.82,31544.21,1569801599999,253660600.33,322501,15507.40,124764250.18,
775,1569801600000,8043.04,8337.26,7710.00,8289.34,55865.49,1569887999999,449120676.84,455556,29052.01,233783108.23,
776,1569888000000,8289.97,8500.00,8173.05,8292.44,43479.59,1569974399999,363040860.00,387712,22520.16,188075198.98,
777,1569974400000,8292.67,8373.91,8151.22,8359.94,26243.39,1570060799999,216325351.86,261430,13652.36,112568257.13,
778,1570060800000,8360.00,8393.00,8060.00,8223.96,30488.28,1570147199999,250291751.27,281307,15321.41,125826457.09,
779,1570147200000,8224.43,8232.41,8005.00,8137.13,26476.33,1570233599999,215325611.68,259012,13236.81,107708233.75,
780,1570233600000,8137.09,8183.41,8012.98,8126.19,21907.62,1570319999999,177252877.00,237769,10620.07,85943843.84,
781,1570320000000,8127.55,8153.87,7785.00,7854.25,34676.10,1570406399999,275447898.03,325795,16437.31,130619830.63,
782,1570406400000,7855.30,8299.92,7762.00,8190.09,52202.07,1570492799999,420921679.84,482605,28088.65,226592301.64,
783,1570492800000,8190.82,8325.00,8088.75,8168.39,35452.66,1570579199999,290675248.14,395685,16893.74,138551354.18,
784,1570579200000,8170.79,8670.00,8115.00,8560.74,55038.70,1570665599999,462845251.81,537805,29211.87,245678414.83,
785,1570665600000,8562.15,8644.00,8414.52,8558.03,39137.95,1570751999999,333925412.30,406932,20587.71,175682847.81,
786,1570752000000,8557.82,8779.51,8212.38,8258.50,50405.28,1570838399999,424413201.53,471818,24618.02,207347909.98,
787,1570838400000,8257.95,8400.00,8250.00,8300.09,21339.33,1570924799999,177707852.59,280633,11644.43,96979920.40,
788,1570924800000,8301.98,8451.37,8160.00,8275.01,27840.74,1571011199999,232149438.36,320051,14035.91,117101482.90,
789,1571011200000,8275.24,8388.85,8203.00,8348.20,29810.66,1571097599999,247530733.18,345679,15273.00,126831374.41,
790,1571097600000,8346.86,8403.00,8090.00,8159.29,32773.06,1571183999999,270727559.78,399447,16822.94,139031758.66,
791,1571184000000,8159.30,8181.16,7917.00,7991.74,34733.59,1571270399999,279586845.54,421026,17198.83,138510455.78,
792,1571270400000,7995.02,8124.92,7929.03,8070.58,29656.95,1571356799999,238343204.48,356490,15922.05,127960055.05,
793,1571356800000,8070.71,8115.00,7816.01,7947.01,31353.18,1571443199999,248931322.10,399783,15692.63,124639536.57,
794,1571443200000,7946.89,8098.10,7866.92,7948.01,26627.89,1571529599999,211909734.14,349746,13886.84,110541248.18,
795,1571529600000,7949.87,8297.00,7870.00,8223.35,34286.45,1571615999999,275899861.65,396091,18042.42,145235373.21,
796,1571616000000,8223.35,8333.00,8142.03,8197.27,30448.68,1571702399999,250117281.64,367169,16584.00,136247602.04,
797,1571702400000,8197.28,8297.99,8000.00,8020.00,34651.83,1571788799999,283535483.41,384699,16767.04,137253195.96,
798,1571788800000,8020.06,8047.59,7300.00,7466.62,63897.46,1571875199999,488220760.65,610241,28473.73,217502083.44,
799,1571875200000,7468.47,7503.68,7337.99,7412.41,32714.38,1571961599999,243246414.95,403778,16705.38,124225722.48,
800,1571961600000,7412.41,8799.00,7361.00,8655.02,90748.22,1572047999999,737329544.88,775418,49588.98,402740312.19,
801,1572048000000,8655.88,10370.00,8470.38,9230.00,162588.59,1572134399999,1522244166.41,1185369,81590.34,764040095.62,
802,1572134400000,9230.00,9794.98,9074.34,9529.93,93833.54,1572220799999,887438297.75,799978,47320.55,447629005.40,
803,1572220800000,9528.23,9902.10,9160.00,9205.14,80174.22,1572307199999,759178942.95,681128,39754.68,376584590.22,
804,1572307200000,9204.45,9550.00,9072.00,9407.62,64158.46,1572393599999,600611324.64,559589,32787.05,307062268.42,
805,1572393600000,9407.62,9409.84,9001.01,9154.72,55241.79,1572479999999,506584830.03,524035,27416.56,251452283.21,
806,1572480000000,9154.02,9405.00,8913.00,9140.85,54376.02,1572566399999,498152743.73,490183,27252.20,249802680.66,
807,1572566400000,9140.86,9279.00,9030.00,9231.61,43594.81,1572652799999,398803069.01,478002,22843.61,209045155.88,
808,1572652800000,9231.40,9373.74,9186.21,9289.52,28923.06,1572739199999,268119579.73,325421,15316.19,141991067.15,
809,1572739200000,9289.85,9362.57,9066.14,9194.71,27894.38,1572825599999,256664259.66,326024,13611.81,125328511.00,
810,1572825600000,9196.46,9513.68,9115.84,9393.35,45894.46,1572911999999,426792003.17,453749,24741.82,230142613.21,
811,1572912000000,9392.40,9454.95,9175.76,9308.66,45935.87,1572998399999,428156963.08,492885,22809.24,212668961.38,
812,1572998400000,9307.73,9440.91,9250.01,9339.05,37336.17,1573084799999,348607499.83,402997,18947.02,176929534.86,
813,1573084800000,9339.16,9375.00,9101.00,9216.20,39117.47,1573171199999,361217475.06,401984,19603.52,181092296.04,
814,1573171200000,9214.00,9261.00,8696.00,8773.73,62107.29,1573257599999,555589995.99,567331,30046.13,268900339.26,
815,1573257600000,8773.74,8880.00,8724.88,8809.41,29469.48,1573343999999,259733491.83,326730,14990.42,132136096.27,
816,1573344000000,8809.18,9147.19,8750.00,9039.47,34422.03,1573430399999,307316853.90,375946,17722.20,158219187.66,
817,1573430400000,9040.16,9072.32,8618.68,8733.27,44888.05,1573516799999,394585996.33,415982,22111.94,194310323.86,
818,1573516800000,8733.36,8888.00,8567.60,8821.94,40366.63,1573603199999,352675938.43,406765,20225.03,176773688.17,
819,1573603200000,8821.91,8844.99,8702.00,8777.12,26810.12,1573689599999,235060554.12,281593,13524.99,118583622.60,
820,1573689600000,8777.54,8800.00,8582.60,8646.68,33468.47,1573775999999,290104306.95,337019,16272.82,141092283.64,
821,1573776000000,8646.38,8790.00,8400.00,8471.73,46087.42,1573862399999,394708981.32,423919,22568.29,193359510.76,
822,1573862400000,8471.62,8543.00,8400.00,8491.02,20902.30,1573948799999,177222838.39,231473,10703.63,90759494.93,
823,1573948800000,8490.74,8635.00,8350.68,8502.40,27009.04,1574035199999,229995700.81,259594,13607.52,115878483.61,
824,1574035200000,8502.87,8503.52,8060.00,8187.17,43017.69,1574121599999,358706174.83,366263,20525.12,171255974.96,
825,1574121600000,8186.50,8218.63,8003.00,8133.64,43556.06,1574207999999,353463792.04,357382,21816.73,177061624.18,
826,1574208000000,8133.83,8264.29,8038.40,8098.01,32466.23,1574294399999,263387575.49,288843,16751.19,135913703.28,
827,1574294400000,8098.56,8134.73,7500.00,7627.74,58418.78,1574380799999,455166676.28,430062,26902.37,209669250.01,
828,1574380800000,7627.79,7750.00,6790.00,7268.23,126603.14,1574467199999,917881536.26,817604,60867.91,441369226.61,
829,1574467200000,7268.23,7344.48,7080.01,7311.57,50449.89,1574553599999,364446217.37,414045,25882.63,187044325.07,
830,1574553600000,7311.10,7330.39,6861.00,6903.28,67890.21,1574639999999,481922941.33,446014,33387.53,237048588.06,
831,1574640000000,6900.23,7377.69,6515.00,7109.57,119645.74,1574726399999,831628458.30,679721,60533.39,421590444.07,
832,1574726400000,7109.99,7340.00,7017.48,7156.14,65722.40,1574812799999,469602476.91,433933,33301.35,237985219.12,
833,1574812800000,7154.75,7655.00,6840.00,7508.52,92452.87,1574899199999,671646609.17,582055,47058.03,342164140.18,
834,1574899200000,7507.90,7643.00,7360.00,7419.49,56933.98,1574985599999,427572714.95,388953,28876.71,216954965.99,
835,1574985600000,7418.52,7850.00,7362.30,7739.68,60745.30,1575071999999,463006956.69,412929,31576.89,240751084.87,
836,1575072000000,7740.99,7810.00,7441.00,7541.89,46989.43,1575158399999,358749026.36,346506,23743.61,181318684.77,
837,1575158400000,7540.63,7541.85,7210.00,7390.89,60769.34,1575244799999,446524917.21,420573,31120.00,228709227.47,
838,1575244800000,7391.50,7420.56,7151.10,7294.28,46330.26,1575331199999,337889295.51,326881,24043.62,175417845.97,
839,1575331200000,7294.42,7400.00,7241.35,7292.71,33149.48,1575417599999,242379261.10,265391,16639.29,121693871.29,
840,1575417600000,7292.71,7750.00,7067.00,7194.32,83153.70,1575503999999,608670609.97,516250,41870.64,306646928.02,
841,1575504000000,7194.59,7485.00,7150.00,7389.00,59306.68,1575590399999,434738864.78,430359,30794.87,225785929.45,
842,1575590400000,7389.00,7590.03,7305.00,7527.47,48189.09,1575676799999,356905919.02,367854,25901.01,191894551.38,
843,1575676800000,7527.80,7619.62,7470.16,7488.21,31498.68,1575763199999,237000924.86,263592,16179.18,121730405.78,
844,1575763200000,7487.31,7564.00,7374.86,7510.11,29856.90,1575849599999,223314325.62,257514,15295.65,114410839.19,
845,1575849600000,7510.11,7650.00,7273.00,7338.64,46621.89,1575935999999,347471155.48,359648,23733.13,176936408.77,
846,1575936000000,7338.64,7407.60,7157.10,7224.13,49723.76,1576022399999,363127435.40,439637,24739.06,180700991.45,
847,1576022400000,7224.15,7275.50,7125.66,7210.00,30093.09,1576108799999,217095653.87,268269,15475.54,111646214.46,
848,1576108800000,7210.00,7295.00,7080.30,7198.08,42288.60,1576195199999,303657479.49,331414,20847.38,149736412.32,
849,1576195200000,7197.76,7309.05,7190.76,7258.48,27609.87,1576281599999,199836160.23,252135,14299.03,103507284.73,
850,1576281600000,7257.37,7271.77,7012.00,7064.05,29561.99,1576367999999,211004228.02,276819,14397.27,102799669.54,
851,1576368000000,7064.14,7200.30,7008.35,7118.59,26395.78,1576454399999,187402764.56,262651,13778.88,97846824.91,
852,1576454400000,7119.60,7150.00,6836.00,6891.72,43863.99,1576540799999,307508569.89,371202,21512.69,150883357.88,
853,1576540800000,6891.44,6942.21,6560.00,6623.82,53865.07,1576627199999,364087469.82,454097,26510.45,179268531.69,
854,1576627200000,6623.84,7440.00,6435.00,7277.83,95636.65,1576713599999,654057202.16,714073,49843.65,341707270.92,
855,1576713600000,7277.83,7380.00,7038.31,7150.30,55509.05,1576799999999,397407677.06,439761,27456.53,196558003.61,
856,1576800000000,7151.31,7220.00,7079.50,7187.83,32132.07,1576886399999,229842650.42,312766,16641.05,119044689.29,
857,1576886400000,7188.01,7190.58,7105.00,7132.75,19467.17,1576972799999,139069157.09,212162,10119.76,72297065.00,
858,1576972800000,7131.59,7518.54,7122.47,7501.44,39137.46,1577059199999,285577206.94,356612,20625.44,150554135.68,
859,1577059200000,7500.71,7695.38,7265.84,7317.09,68052.00,1577145599999,510710431.77,530669,33444.24,251116788.73,
860,1577145600000,7317.30,7436.68,7157.04,7255.77,43629.49,1577231999999,318428019.00,384678,21552.75,157326354.04,
861,1577232000000,7255.77,7271.77,7128.86,7204.63,27492.04,1577318399999,198273303.11,289924,14433.04,104115922.41,
862,1577318400000,7205.01,7435.00,7157.12,7202.00,36259.76,1577404799999,263289798.96,337695,18887.87,137178762.79,
863,1577404800000,7202.00,7275.86,7076.42,7254.74,33642.70,1577491199999,242214722.72,297262,16882.40,121593559.34,
864,1577491200000,7254.77,7365.01,7238.67,7316.14,26848.98,1577577599999,196322192.44,272607,13894.48,101598406.03,
865,1577577600000,7315.36,7528.45,7288.00,7388.24,31387.11,1577663999999,231731575.83,283213,15999.78,118139507.93,
866,1577664000000,7388.43,7408.24,7220.00,7246.00,29605.91,1577750399999,216508875.52,279033,13768.26,100676879.90,
867,1577750400000,7246.00,7320.00,7145.01,7195.23,25954.45,1577836799999,187518399.35,251976,12595.93,91036201.14,
868,1577836800000,7195.24,7255.00,7175.15,7200.85,16792.39,1577923199999,121214452.12,194010,8946.96,64597785.21,
869,1577923200000,7200.77,7212.50,6924.74,6965.71,31951.48,1578009599999,225982341.30,302667,15141.61,107060829.08,
870,1578009600000,6965.49,7405.00,6871.04,7344.96,68428.50,1578095999999,495098582.96,519854,35595.50,257713113.85,
871,1578096000000,7345.00,7404.00,7272.21,7354.11,29987.97,1578182399999,219874240.94,279370,16369.38,120035111.72,
872,1578182400000,7354.19,7495.00,7318.00,7358.75,38331.09,1578268799999,284848683.79,329209,19455.37,144600094.39,
873,1578268800000,7357.64,7795.34,7346.76,7758.00,54635.70,1578355199999,413330481.23,449937,28853.77,218411610.66,
874,1578355200000,7758.90,8207.68,7723.71,8145.28,91171.68,1578441599999,724202791.14,685315,46192.11,366866967.61,
875,1578441600000,8145.92,8455.00,7870.00,8055.98,112622.64,1578527999999,926410232.60,830375,55071.11,453284250.45,
876,1578528000000,8054.72,8055.96,7750.00,7817.76,64239.52,1578614399999,507258250.47,478800,31645.76,249899679.33,
877,1578614400000,7817.74,8199.00,7672.00,8197.02,82406.78,1578700799999,652774220.39,606101,42361.76,335845385.67,
878,1578700800000,8198.86,8286.34,8003.16,8020.01,54810.03,1578787199999,445034349.56,469131,27916.12,226716001.44,
879,1578787200000,8020.01,8197.00,7960.00,8184.98,38131.49,1578873599999,309351920.46,350662,19718.54,159972663.99,
880,1578873600000,8184.97,8196.00,8055.89,8110.34,31159.76,1578959999999,252656965.36,289144,15215.23,123407351.92,
881,1578960000000,8110.34,8880.00,8105.54,8810.01,120399.13,1579046399999,1032735180.87,915328,62492.10,536081638.05,
882,1579046400000,8814.64,8916.48,8564.00,8821.41,84816.30,1579132799999,743712237.28,764048,42493.55,372770745.18,
883,1579132800000,8820.01,8859.81,8586.00,8720.01,51991.07,1579219199999,451752380.28,543064,25996.30,225914888.38,
884,1579219200000,8720.15,9041.65,8672.44,8913.28,70897.74,1579305599999,629568740.71,676403,36139.81,320997160.96,
885,1579305600000,8913.27,8988.88,8806.38,8915.96,38294.75,1579391999999,340852837.92,458182,19421.30,172895403.24,
886,1579392000000,8915.09,9198.98,8466.00,8701.70,70676.89,1579478399999,623950864.28,615665,33655.94,297282818.09,
887,1579478400000,8701.72,8746.99,8521.28,8642.35,38896.64,1579564799999,336447837.00,385006,19453.86,168293007.49,
888,1579564800000,8642.35,8789.00,8488.00,8736.03,36494.69,1579651199999,316056704.98,365621,18731.87,162303157.94,
889,1579651200000,8736.04,8818.00,8590.00,8682.36,29080.56,1579737599999,252638888.21,317424,14477.16,125794390.00,
890,1579737600000,8682.77,8691.81,8306.39,8404.52,48165.94,1579823999999,407428808.68,464805,23287.71,196965082.04,
891,1579824000000,8404.52,8528.02,8238.00,8439.00,41687.53,1579910399999,349874174.79,407271,21293.49,178752179.11,
892,1579910400000,8438.99,8451.26,8254.90,8340.58,25521.16,1579996799999,212869245.64,283118,13076.75,109098245.22,
893,1579996800000,8340.01,8618.13,8293.66,8615.00,31130.49,1580083199999,263941925.27,332612,15797.91,133936210.14,
894,1580083200000,8614.39,9000.00,8535.00,8907.57,53973.54,1580169599999,473194952.80,514196,28592.33,250794158.81,
895,1580169600000,8907.57,9400.00,8862.40,9374.21,74584.85,1580255999999,676593159.48,616678,38852.36,352558461.22,
896,1580256000000,9375.34,9449.24,9216.00,9301.53,53864.07,1580342399999,503188568.84,492545,26615.65,248688826.41,
897,1580342400000,9301.57,9578.00,9204.44,9513.21,60626.74,1580428799999,569652869.82,529570,30852.56,290043577.44,
898,1580428800000,9511.52,9530.22,9210.01,9352.89,45552.02,1580515199999,425779010.41,428547,22482.47,210150300.22,
899,1580515200000,9351.71,9464.53,9281.00,9384.61,28578.07,1580601599999,268137739.99,334972,14679.13,137764121.89,
900,1580601600000,9384.41,9477.03,9120.00,9331.51,45690.91,1580687999999,428064088.69,446558,22588.41,211808205.79,
901,1580688000000,9331.59,9618.79,9234.00,9292.24,50892.13,1580774399999,476379993.49,492124,24781.40,232065946.54,
